3673;TUYAU D'ASORAGE;12X18 40 BARS;2 626,57;
3674;CLAPET ANT-RETOUR;"1""";280,00;
3675;MAMELON;"1"" EE NOIR";14,00;
3676;VANNE A BILLE;"1"" SIRAL";161,00;
3677;VANNE A BILLE;"2"" SIRAL";540,00;
3678;COUDE;"1"" FF EE NOIR";21,00;
3679;RESSORT;25/10 EXT LG 53MM;22,00;
3680;RESSORT;25/10 EXT LG 25MM;20,00;
3681;ADAPTEUR;"2""1/2-12X2"" JIC";240,55;
3682;MOTEUR REDUCTEUR;7,5 KW RA 1/40;4 043,33;
3683;SIKAFLUID;R EMBALLAGE 230LT;12,15;
3684;MASQUE ANTI-POUSSIERE SOUPAPE;FF2;6,50;
3685;GANT PVC;;24,00;
3686;COMBINAISON ANTI-ACIDE;JETABLE;50,00;
3687;GANT EN NYLON;ENDUIT LATEX;25,00;
3688;CONE/CUVETTE;32028 ZKL;1 750,00;
3689;ROULEMENT A BILLE;NUTR 35 ACE;225,00;
3690;ROULEMENT A BILLE;3308 2RS Z1V1 GULLMAN;164,00;
3691;ARRET D'HUILE;55X72X10;17,85;
3692;ROULEMENT A BILLE;4212 NSK;963,00;
3693;DISQUE A COUPER;230X3,20;25,00;
3694;BOULON;14X150 A/E+RONDELLE;20,00;
3695;RELAIS PLAT;DC24;38,00;
3696;BOULON;HR 24X240;110,00;
3697;POMPE HYDRAULIQUE;S/M;3 750,00;
3698;GALET DE CAME;KR 40 PPX ACE;125,00;
3699;CIRCLIPS;EXT 040;5,14;
3700;ROULEMENT A BILLE;6207 2RS C3 Z2V2 GULLMAN;37,50;
3701;ARRET D'HUILE;35X72X10;20,00;
3702;CIRCLIPS;INT 72;13,50;
3703;JOINT TORIQUE;90X4;10,50;
3704;JOINT TORIQUE;110X4;12,50;
3705;ROBINET DE PLONGEE;230 BRS 1 SORTIE SKC;565,00;
3706;RECHARGE CARTE CARBURANT;FREE N°2174260;5 454,55;
3707;HUILE;DTE 26 20LT;1 100,00;
3708;HUILE;MP2 18KG;720,00;
3709;TIGE FILTEE;D 10;13,00;
3710;ECROU;M 10;0,50;
3711;ARRET D'HUILE;50X60X7,6;10,00;
3712;ARRET D'HUILE;55X72X10;17,85;
3713;GRAISSEUR;D 8MM;2,00;
3714;VIS;8X25 INOX;2,00;
3715;TOLE NOIR;366X205X35 S275JR;532,82;
3716;TOLE NOIR;338X338X35 S275JR;359,45;
3717;TOLE NOIR;400X40X358 S275JR;148,13;
3718;TOLE NOIR;400X110X35 S275JR;337,38;
3719;TOLE NOIR;110X30X10 S275JR;17,09;
3720;TOLE NOIR;219X35 S275JR;225,06;
3721;TOLE NOIR;350X110X10 S275JR;94,57;
3722;TOLE NOIR;366X275X35 S275JR;702,41;
3723;JOINT TORIQUE;108X3;8,96;
3724;JOINT TORIQUE;107,54X3,53;6,64;
3725;SERVICE PACK;400H BOXD,E 3002609480;2 990,00;
3726;HUILE;PAROIL E 20LT;1 750,00;
3727;FORFAIT MAIN D'ŒUVRE ET DEPLACEMENT;;7 800,00;
3728;COURONNE PLEINE;66 F/FEMELLE CR 60 CHINE STEEL BODY TYPE;5 200,00;
3729;OBTURATEUR SIMPLE;R 54 LG=1000 MM;4 650,00;
3730;COURONNE PLEINE;66 F/FEMELLE CR 60 CHINE STEEL BODY TYPE;5 200,00;
3731;GRAISSE;MP2 18KG;720,00;
3732;HUILE;HD 140 20LT;651,67;
3733;TUBE NOIR;D 1280 MM EP 20 E24;9 796,00;
3734;TUBE NOIR;D 1280 MM EP 20 E24;4 898,00;
3735;RECHARGE CARTE CARBURANT;FREE N°2174297;5 454,55;
3736;HUILE;15W40 SUPER 1300 204LT;6 685,00;
3737;HUILE;DTE 26 20LT;1 100,00;
3738;PIC;DS 04;205,00;
3739;ACIER CREUX;250X200 20MV6 253X194 LG=150 MM;891,00;
3740;VOYANT;24V ROUGE FIL D 12;3,50;
3741;CONNECTEUR;3P+T 10A DROIT M/F;91,00;
3742;CONNECTEUR;4P+T 10A DROIT M/F;100,75;
3743;CABLE ELECTRIQUE SOUPLE;4X1,5MM2;9,58;
3744;CABLE ELECTRIQUE SOUPLE;2X1,5MM2;6,25;
3745;CONNECTEUR;70MM;26,67;
3746;COSSE A SERTIR;70MM;10,00;
3747;MANCHON;"1"" EE NOIR";16,00;
3748;CLE A GRIFFE;138-18 VIRAX;25,00;
3749;CLE A GRIFFE;138-24 VIRAX;500,00;
3750;CLE A GRIFFE;138-36 VIRAX;1 400,00;
3751;SERRE CABLE;16MM;;
3752;MANILLE GALVANISE;4 TONNE;;
3753;CAPTEUR DE PRESSION;S2/20 Ma 2FILS 8/30 VCC 0/60 BARS;1 500,00;
3754;CAPTEUR DE PRESSION;S2/20 Ma 2FILS 8/30 VCC 0/25 BARS;1 500,00;
3755;HUILE;DTE 26 20LT;8 200,00;
3756;HUILE;15W40 SUPER 1300 20LT;704,17;
3757;HUILE;15W40 SUPER 1300 20LT;704,17;
3758;TUBE NOIR;219,10 EP 6,3 MM TARIF 10 EN 5,80MT;410,00;
3759;TUBE DOUBLE PAROI;DN 75 MM ROUGE;15,00;
3760;CHRYSO FLUID;AG 200LT;10,60;
3761;MOTEUR HYDRAULIQUE;S/M;2 500,00;
3762;POMPE HYDRAULIQUE;3 CULASSE;6 000,00;
3763;ACIER CREUX;250X200 20MV6 253X194 LG=150 MM;891,00;
3764;RESIGNEUSE;M11;100,00;
3765;GILET FLUORESCENT;JAUNE CATEREPILARD MILAFLEX;23,00;
3766;CASQUE DE PROTECTION;BLEU;23,00;
3767;GANT EN CUIR;M/C DOKER;22,00;
3768;SCOTCH D'EMBALLAGE;50X100;13,00;
3769;DISQUE A COUPER;230X3,20;13,00;
3770;ELECTRODE;S 2000 3,15;110,00;
3771;COURROIE;9,5X1450;58,33;
3772;CONTACT DE DEMARRAGE;;125,00;
3773;FICHE MALE;2P+T 16A;54,17;
3774;PROLONGATEUR;2P+T 16A;73,33;
3775;FICHE MALE;3P+T 32A;95,83;
3776;PROLONGATEUR;3P+T 32A;105,00;
3777;ARRET D'HUILE;18X30X6;7,50;
3778;TIGE;T38 LG= 3005 MM;2 400,00;
3779;MANCHON;T38 FF;600,00;
3780;MOTEUR HYDRAULIQUE;DANFOSS;3 600,00;
3781;ARRET D'HUILE;18X30X6;7,50;
3782;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
3783;BOULON;HR 14X60 A/E;6,00;
3784;REPARATION BLOC HYDRAULIQUE;CHANGEMENT POCHETTE DE JOINT;1 000,00;
3785;TOLE NOIR;400X400X20 S275JR;490,79;
3786;TOLE NOIR;400X80X20 S275;135,27;
3787;ACCOUPLEMENT;BICO 070;112,50;
3788;MOTEUR HYDRAULIQUE;SAER DANFOSS CARRE 150;3 000,00;
3789;RECHARGE CARTE JAWAZ;24280419748;833,33;
3790;RECHARGE CARTE JAWAZ;22431105349;1 666,67;
3791;PLAQUETTE A SOUDER;WWLUR 2525M08;300,00;
3792;PLAQUETTE A SOUDER;WWLUR 2525M08;40,00;
3793;BOULON;HR 12X100 A/E  NYLSTOP;9,00;
3794;VIS;BTR 10X60 A/E;3,50;
3795;FILTRE HYDRAULIQUE;A30714BA;710,00;
3796;ARRET D'HUILE;145X180X13;580,00;
3797;LOCATION PICK-UP;35064-A-36;291,67;
3798;VIS;BTR 12X60 A/E;4,50;
3799;UNION DROIT;15-1/2L COMPLET;43,06;
3800;COUDE SIMPLE;15-1/2L COMPLET;74,82;
3801;ADAPTEUR;"1/2""";25,20;
3802;MANCHON;"1/2""";14,00;
3803;CONFECTION FLEXIBLE;1/2 R2 LG=2,50 MT FF;18,68;
3804;CLAPET PILOTE DOUBLE;"1/2""";2 900,00;
3805;DISTRIBUTEUR MANUELLE;"1/2"" 1 ELEMENT";1 995,00;
3806;ADAPTEUR;"3/4""-1/2";28,00;
3807;ADAPTEUR;"1/2""";25,20;
3808;ADAPTEUR;"3/4""";29,40;
3809;JOINT A GAZ;"3/4""";7,50;
3810;TUBE HYDRAULIQUE;12x15 EP 1,5MM;56,32;
3811;TEFLON;GM;25,00;
3812;JOINT A GAZ;"1/2""";7,00;
3813;CONFECTION FLEXIBLE;HP 3/4 LG=3 MT D/C 90°;544,03;
3814;ROULEMENT A BILLE;NU 2306 MC3 FNR;175,00;
3815;ROULEMENT A BILLE;6305 2RS 2RS C3 Z2V GULLMAN;42,75;
3816;ROULEMENT A BILLE;7311 ACE;145,70;
3817;ROULEMENT A BILLE;6214 2RSC3 Z2V2 GULLMAN;120,00;
3818;ARRET D'HUILE;80X110X10;28,35;
3819;JOINT TORIQUE;42/55;210,00;
3820;ROULEMENT A BILLE;6012 2RS C3 Z2V2 GULLMAN;83,34;
3821;ROULEMENT A GALET;30212 KG;125,00;
3822;ROULEMENT A GALET;30312 KG;233,34;
3823;ARRET D'HUILE;70X90X10;25,00;
3824;JOINT TORIQUE;128X3;14,40;
3825;JOINT TORIQUE;130X3;14,70;
3826;JOINT TORIQUE;112X3;12,29;
3827;JOINT TORIQUE;144X3;20,84;
3828;CAGE A AIGUILLE;K50X58X35;60,00;
3829;GALET;94526 NIS;225,60;
3830;ARRET D'HUILE;80X110X10;25,00;
3831;CONFECTION FLEXIBLE;"2"" R2 LG=6 MT FF";3 301,70;
3832;MANOMETRE;60 BARS D 100MM;260,00;
3833;TECALENT;4X6 BALANC;8,21;
3834;TIGE;"2""3/8 LG=1500mm";1 333,33;
3835;LOCATION VEHICULE;HYUNDAI TUCSON;12 000,00;
3836;CAROTTIER DOUBLE COMPLET;101T6 LG=3000MM;10 750,00;
3837;COURONNE IMPREGNEE;101T6;3 980,00;
3838;PORTE EXTRACTEUR;101T6;310,00;
3839;TUBE GALVANISEE;"1"" TARIF 3 EN 5,80 MT";68,00;
3840;CLE A GRIFFE;"138-18"" VIRAX";250,00;
3841;CLE A GRIFFE;138-243 VIRAX;500,00;
3842;CLE A GRIFFE;"138-36"" VIRAX";1 400,00;
3843;SERRE CABLE;D 16MM;20,00;
3844;MANILLE GALVANISE;4T;95,00;
3845;MOTEUR PNEUMATIQUE;F622CA;128 065,00;
3846;CYLINDRE;F5820701;2 754,00;
3847;JOINT;F5820490;86,50;
3848;CALE;F5820703;130,10;
3849;ROULEMENT A BILLE;F5820331;778,00;
3850;ROULEMENT A BILLE;F5820074;894,00;
3851;ROULEMENT A BUTEE;F5820361;245,25;
3852;COUSSINET ARRIERE;F5820016;418,15;
3853;PISTON;F5820026;1 355,57;
3854;BEMI BAGUE ARRET;F5822501;807,10;
3855;PIVOT DE PISTON;F5820053;230,75;
3856;BAGUE D'ESPACEMENT;F5820271;274,00;
3857;SEGMENT POUR PISTON;F5820260;159,05;
3858;DEMI  CAGE A AIGUILLE;F5820025AIG;591,15;
3859;CIRCLIPS;CCE036X1,50;86,53;
3860;CAGE A AIGUILLE;F5820270AIG;288,45;
3861;CIRCLIPS;CCE18X1,00;72,50;
3862;TRANSPORT;;4 441,56;
3863;RECHARGE CARTE CARBURANT;FREE N°2195488;5 454,55;
3864;REPARATION POMPE D'INJECTION;DUSTER 4X4;1 312,50;
3865;BALLON SURPRESSEUR;100LT 10 BARS GALVANISEE VAREM;2 750,00;
3866;PIC;DS 04;205,00;
3867;OBTURATEUR SIMPLE;R 84 LG=1000 MM;7 735,75;
3868;TUBE PVC;63PN16;25,00;
3869;COUDE PVC;63 PN16 90° IMPORTATION;15,00;
3870;AMBOUT PVC;"63X75X1""1/2";79,17;
3871;COLLE PVC;DIVNYL;90,00;
3872;RACCORD PEHD;"50X2"" MALE";92,00;
3873;VANNE A BILLE;"1"" SIRAL";161,00;
3874;VANNE A BILLE;"2"" SIRAL";540,00;
3875;MAMELON;"2"" NOIR EE";49,00;
3876;MAMELON;"1"" NOIR EE";14,00;
3877;RACCORD UNION;"1"" NOIR EE FF";42,00;
3878;BOUCHON;"1"" NOIR EE M";14,70;
3879;RECHARGE CARTE CARBURANT;FREE N°2195473;5 454,55;
3880;ESSAI DE TRACTION;A DEPLACEMENT CONTRÔLE;3 000,00;
3881;ESSAI DE TRACTION;A EFFORT CONTRÔLE;4 000,00;
3882;CONFECTION FLEXIBLE;"1""3/8 R5 LG=1,12MT";573,18;
3883;ARRET D'HUILE;130X160X15;62,50;
3884;ARRET D'HUILE;40X62X7 VITON;124,80;
3885;POMPE HYDRAULIQUE;DOUBLE CORPS;4 500,00;
3886;MANCHON PEHD;50X50;58,00;
3887;MANCHON PEHD;32X32;22,50;
3888;RACCORD PEHD;"50X1""1/2 MALE";80,00;
3889;RACCORD PEHD;"32X1"" MALE";21,00;
3890;TUBE GALVANISEE;"1"" TARIF 3 EN 5,80 MT";68,00;
3891;MANCHON;"1"" NOIR EE";14,50;
3892;MAMELON;"1"" NOIR EE";13,75;
3893;RACCORD UNION;"1"" FF NOIR EE";48,94;
3894;VANNE A BILLE;"1"" SIRAL";150,00;
3895;MOTEUR HYDRAULIQUE;REXTROTH N°55;7 500,00;
3896;MOTEUR HYDRAULIQUE;REXTROTH N°55;7 500,00;
3897;FAUTEUIL DE DIRECTION;LINEA STEEL (FAUTEUIL PRESIDENT +FAUTEUIL VISITEUR)EN CUIR;16 590,00;
3898;CONFECTION FLEXIBLE;3/4 R9 LG=8MT FF BSP;1 187,57;
3899;CONFECTION FLEXIBLE;"1"" R2 LG=8MT FF BSP";908,46;
3900;COMPRESSEUR D'AIR;100LT 3HP 8 BARS/MODEL MY2065/8 MARQUE FEMELLE Italie;5 800,00;
3901;CONFECTION D'UNE COURONNE EN BRONZE;S/M;6 000,00;
3902;CONFECTION D'UN ECROU EN ACIER;S/M;200,00;
3903;CONFECTION FLEXIBLE;3/4 R9 LG=3,5MT D/C BSP;617,68;
3904;CONFECTION FLEXIBLE;3/4 R9 LG=6MT FF BSP;929,16;
3905;CONFECTION FLEXIBLE;"1"" R2 LG=6MT D/C BSP";768,69;
3906;TOURNANT;"3/4"" A-90° MF";118,31;
3907;ADAPTEUR;"3/4"" A GAZ";29,40;
3908;ADAPTEUR;"1"" A GAZ";42,00;
3909;TOURNANT;"1"" A-90° MF";198,71;
3910;TUBE HYDRAULIQUE;6X8 EP 1MM;27,30;
3911;UNION DROIT;08-1/4L;32,18;
3912;TECALENT;4X6 BALANC;8,21;
3913;CONFECTION FLEXIBLE;3/8 LG=2MT;156,46;
3914;CONFECTION FLEXIBLE;3/8 LG=2MT;156,46;
3915;ROULEMENT A GALET;30208 P6 GULLMAN;100,00;
3916;ROULEMENT A BILLE;NU 1026 MC3 FNR;904,71;
3917;ROULEMENT A GALET;30224-P6 GULLMAN;945,98;
3918;ARRET D'HUILE;140X170X13;75,00;
3919;ROULEMENT A GALET;NJ 206 E KG;285,00;
3920;JOINT TORIQUE;225X5;41,67;
3921;JOINT CARTER;S/M;424,00;
3922;VANNE A BILLE;"1"" SIRAL";150,00;
3923;MAMELON;"1"" NOIR EE";13,75;
3924;REDUCTION;"2""x1"" NOIR EE";32,00;
3925;MANCHON;"1"" NOIR EE";14,50;
3926;BOUCHON;"1"" NOIR EE";8,00;
3927;BOUCHON;"2"" NOIR EE";10,00;
3928;MAMELON;"2"" NOIR EE";46,67;
3929;TE;1/2 NOIR EE;7,31;
3930;MAMELON;1/2 NOIR EE;7,31;
3931;RACCORD PEHD;"50X1""1/2 MALE";58,00;
3932;REDUCTION;"2""X1""1/2 NOIR EE";36,00;
3933;GILET FLUORESCENT;JAUNE PROFLEX;23,00;
3934;CASQUE DE PROTECTION;BLEU;23,00;
3935;CHAUSSURE DE SECURITE;HAUT P41-P42-P43-P44;240,00;
3936;CHAUSSURE DE SECURITE;BASSE P41 BONNE QUALITE;350,00;
3937;CONFECTION FLEXIBLE;"1"" LG=3 MT FF BSP";755,53;
3938;CONFECTION FLEXIBLE;"1"" LG=5 MT FF BSP";1 096,50;
3939;ADAPTEUR;"1"" A GAZ";42,00;
3940;MANCON;1/2 FF;40,00;
3941;BOUCHON;1/2 A GAZ;33,60;
3942;ADAPTEUR;1/2 A GAZ;25,20;
3943;ROULEMENT A BILLE;6209 ZZV2 C3 DPI GOLD;66,67;
3944;CONFECTION FLEXIBLE;3/8 LG=2MT;267,91;
3945;ADAPTEUR A GAZ;"3/8""";18,00;
3946;CONFECTION FLEXIBLE;1/2 LG=2MT;287,63;
3947;ADAPTEUR A GAZ;"1/2"" ";25,20;
3948;MANOMETRE;60 BARS D 100MM;260,00;
3949;CONFECTION FLEXIBLE;"1""3/8 R5 LG=1,12MT";573,18;
3950;VIS;BTR 8X50;2,40;
3951;GASOIL;;9,58;
3952;FILTRE SEPARATEUR GASOIL;P551065;230,00;
3953;FILTRE A GASOIL;FF5365;438,50;
3954;FILTRE A HUILE;KRE2301E;183,50;
3955;ETALONAGE MANOMETRE;60 BARS D 100MM;500,00;
3956;COURONNE PLEINE;66 F/FEMELLE CR 60 CHINE STEEL BODY TYPE;5 200,00;
3957;MANCHON ALESEUR;101T6;1 675,00;
3958;CONTACTEUR;LC1 D32 380V;666,67;
3959;RELAIS THERMIQUE;LRD16 9A13A;266,67;
3960;CABLE ELECTRIQUE SOUPLE;2X1,5MM2;6,25;
3961;CABLE ELECTRIQUE SOUPLE;4X16MM;103,33;
3962;RESIGNEUSE;M11;100,00;
3963;ALUMINIUM ROND;D 100 LG=145MM;391,00;
3964;ACIER ROND;XC48 D 100 LG=40mm;48,45;
3965;ACIER ROND;42CD4 D90 LG=25MM;31,43;
3966;FONTE ROND;FT25 D 110 LG=30MM;67,00;
3967;RESSORT;FIL 20/10 EXT 10 LG=35MM;15,00;
3968;TUBE PEHD;75PN16;45,00;
3969;MANCHON PEHD;75X75;95,00;
3970;MANCHON REDUIT PEHD;75X90;150,83;
3971;RACCORD PEHD;"90X3"" MALE";138,00;
3972;COURROIE;2540298 CAT;1 717,31;
3973;LOCATION CAMION PLATEAU;;9 000,00;
3974;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
3975;TUBE RODE;110X130X250MM;2 200,00;
3976;TIGE CHROME;CK 45 D 32 LG=450MM;420,00;
3977;TIGE CHROME;CK 45 D 38 LG=450MM;520,00;
3978;TUBE RODE;85X100X220MM;1 550,00;
3979;PLAQUE D'APPUI;200X200X10+1TRS 32 INOX304;;
3980;ROBINET DE PLONGEE;2 SORTIES EN U 230 BARS;1 158,33;
3981;ELECTRODE;S 2000 3,15;110,00;
3982;DISQUE A COUPER;230X3,20;13,00;
3983;ELECTRODE;BASIC 7018 D 4MM;200,00;
3984;MASQUE DE SOUDURE;AUTOMATIQUE;200,00;
3985;PINCE PORTE ELECTRODE;500A;100,00;
3986;VERRE RECTANGULAIRE;NOIR N°11;5,00;
3987;TUBE NOIR;219,10 EP 6,3 MM TARIF 10 EN 5,80MT;410,00;
3988;TAILLANT A BOUTON;105 DHD 3,5;4 890,00;
3989;COMBINAISON DE TRAVAIL;VESTE ET PANTALLON;170,00;
3990;CASQUE DE PROTECTION;BLANC +ROUGE;23,00;
3991;CHAUSSURE DE SECURITE;HAUT P41-P42-P43-P44;240,00;
3992;GANT EN NYLON;LATEX;25,00;
3993;SERVICE PACK;400H BOXD,E 3002609480;2 990,00;
3994;HUILE;PAROIL E20L;1 750,00;
3995;FORFAIT MAIN D'ŒUVRE ET DEPLACEMENT;;7 800,00;
3996;RADIO PORTABLE;E/R HYTER AP515 AVEC ANTENNE+BATTERIE+CHARGEUR;1 850,00;
3997;TUBE RODE;110X130X250MM;2 200,00;
3998;TIGE CHROME;D 32MM;420,00;
3999;TIGE CHROME;D 38MM;520,00;
4000;TUBE RODE;85X100X220MM;1 550,00;
4001;TIGE CHROME;D 38MMX450MM;168,75;
4002;ACIER ROND;42CD4 D90 LG=80MM;97,75;
4003;ACIER ROND;42CD4 D70MM LG=15MM;13,80;
4004;REPARATION POMPE D'INJECTION;PERKINS;2 324,17;
4005;POMPE D'ALIMENTATION;;3 333,33;
4006;BOULON;HR 8X50 A/E;2,00;
4007;BOULON;BTR 16X80 A/E;9,00;
4008;RECHARGE CARTE JAWAZ;15182159952;1 666,67;
4009;RECHARGE CARTE JAWAZ;24280419748;833,33;
4010;TUBE GOUT A GOUT;16X13;1,67;
4011;MANCHON PVC;75 A COLLER;30,00;
4012;BOUCHON PVC;DN 75;10,00;
4013;PROJECTEUR LED;200W;341,67;
4014;PEINTURE;JAUNE PROFLEX;70,00;
4015;PEINTURE;GRIS LAAYOUNE PROFLEX;70,00;
4016;SANTOFER;;25,00;
4017;BROSSE METALLIQUE;SECOUPE T100 JAZ;90,00;
4018;DECAPANT DE PEINTURE;;40,00;
4019;BOULON;6X30 A/E;0,48;
4020;VIS;BTR 10X110;7,00;
4021;ANTIGEL;;10,00;
4022;BATTEREIE;12V75AH L3;900,00;
4023;EXTINCTEUR;6 KG;400,00;
4024;LOCATION VEHICULE;HYUNDAI TUCSON;12 000,00;
4025;RECHARGE CARTE CARBURANT;FREE N°21742297;5 454,55;
4026;LOCATION CAMION PORTE CHARS;;32 000,00;
4027;LOCATION CAMION PLATEAU;;7 000,00;
4028;LOCATION CAMION PORTE CHARS;;10 000,00;
4029;FILTRE ASPIRATION HYDRAULIQUE;215110;1 047,00;
4030;CARTOUCHE D'ASPIRATION HUILE HYD;274125/MDVN 25/AR;370,37;
4031;CARTOUCHE FILTRE RETOUR;274371 IKRON;1 059,83;
4032;PISTOLET;SPRITZ COMPLET AVEC RACCORD RAPIDE DN50;11 156,42;
4033;FILTRE A GASOIL;274071;133,33;
4034;FILTRE A HUILE;274168 PERKINS;168,35;
4035;FILTRE A AIR;274570;810,25;
4036;FILTRE A AIR;274706;953,75;
4037;AMORTISSEUR POUR TAMI;238060;1 340,33;
4038;FILTRE A AIR;271160 K8;95,83;
4039;LOCATION PICK-UP;35064-A-36;291,67;
4040;VIS;TH 20X80 AVEC NYLSTOP;16,00;
4041;ARRET D'HUILE;105X130X13;60,00;
4042;REPARATION SEPI;5BL;5 750,00;
4043;REPARATION SEPI;5BL;5 750,00;
4044;CONFECTION D'UN AXE;D 44 LG=310MM;1 300,00;
4045;CONFECTION D'UN FALAONGE;76 F;2 000,00;
4046;CONFECTION MORD;S/M;300,00;
4047;CONFECTION D'UN AXE;D 40;1 300,00;
4048;AGITATION D'UN FILTAGE;RACCORD D'INJECTION;50,00;
4049;PESSAGE D'UN TIGE PISTON;D 70MM;1 000,00;
4050;CONFECTION D'UNE BAGUE D'ACCOUPLEMENT;S/M;800,00;
4051;CONFECTION D'UNE BAGUE D'ACCOUPLEMENT;D 80 LG=1000 MM;450,00;
4052;RECTIFICATION D'UN AXE;D 60MM;200,00;
4053;GROUPE D'EAU GLACEE;MARQUE LINNOX;130 000,00;
4054;CABLE ELECTRIQUE SOUPLE;4X25MM2 NOIR;163,33;
4055;CABLE ELECTRIQUE SOUPLE;4X4MM2;22,08;
4056;CHALLUMEAU COUPEUR;COMPLET LELORRAIN;1 050,00;
4057;COLLIER DE SERRAGE;9X16;2,50;
4058;CLAPET ANT-RETOUR;;356,67;
4059;BEC CHALLUMEAU;PROPANE 16/10;;
4060;TUYAU A GAZ;9X16;10,00;
4061;TUYAU A GAZ;9X16;10,00;
4062;PINCE PORTE ELECTRODE;500A;100,00;
4063;CABLE DE MASSE;50MM2;110,00;
4064;GANT DE SOUDURE;;40,00;
4065;CASQUE DE SOUDURE;;330,00;
4066;DISQUE A COUPER;230X3,20;13,00;
4067;MEULEUSE;TOSHIBA 230MM 2200W;1 100,00;
4068;ELECTRODE;BASIC 7018 D 4MM;200,00;
4069;GANT EN NYLON;ENDUIT LATEX;25,00;
4070;LUNETTE DE PROTECTION;;18,00;
4071;COMBINAISON DE TRAVAIL;VESTE ET PANTALLON;170,00;
4072;CHAUSSURE DE SECURITE;HAUT P41-P42-P43-P44;240,00;
4073;BOTTE;;73,00;
4074;CHIFFON COULEUR;;8,00;
4075;TRAVAUX FONDATION INFRASTRUCTURE+DALLAGE;;230 600,00;
4076;OXYGENE;;46,69;
4077;OXYGENE;;46,69;
4078;CONFECTION FLEXIBLE;"2"" R9 LG=6 MT FF BSP";3 301,97;
4079;ADAPTEUR;"2"" A GAZ";199,21;
4080;SUPPORT;100/75;302,50;
4081;ELECTROPOMPE;"FC 25 2B MONOPHASE SAER 3HP 1""1/4X1""";5 333,33;
4082;POMPE IMMERGEE;"POMPE IMMERGEE NS96/B17 2CH 1""1/4 380";4 666,67;
4083;TUBE PEHD;32 PN16;9,20;
4084;RACCORD PEHD;"32X1"" MALE";21,00;
4085;VANNE A BILLE;"1"" SIRAL";150,00;
4086;FILTAGE D'UN  TUBE;D 86 FxF;600,00;
4087;CONFECTION D'UN BLOC;60 CONIQUE F;1 400,00;
4088;CHARGE ET USINAGE D'UN AXE;;1 000,00;
4089;CONFECTION TURBINE;S/M;600,00;
4090;CONFECTION TETE D'INJECTION;S/M;3 000,00;
4091;CONFECTION D'UNE BRIDE;S/M;200,00;
4092;CONFECTION D'UN FALAONGE;60 CONIQUE D 170 MM LG= 180 MM;2 200,00;
4093;CONFECTION PIECES;S/M;900,00;
4094;CONFECTION REDUCTION;S/M;1 000,00;
4095;BOULON;HR 6X30 A/E;1,00;
4096;CABLE ELECTRIQUE SOUPLE;3X2,50;10,67;
4097;PRISE APPARENT;3P+T 32A;145,83;
4098;PRISE APPARENT;2P+T 16A;75,00;
4099;PROLONGATEUR;3P+T 32A;105,00;
4100;FICHE MALE;3P+T 32A;95,83;
4101;PROLONGATEUR;2P+T 16A;73,33;
4102;FICHE MALE;2P+T 16A;54,17;
4103;RESIGNEUSE;M11;100,00;
4104;ELECTRODE DE NIVEAU;;31,67;
4105;VIS;AUTOPERCREUSE 6,3X38;1,00;
4106;FORET CYLINDRIQUE;6 MM BOSCH;15,00;
4107;RECHARGE CARTE CARBURANT;FREE N°2174260;5 454,55;
4108;GRAISSE;MP2 18KG;720,00;
4109;GRAISSE;MP2 18KG;720,00;
4110;PNEU;215/65 R16 BRIDGESTONE;1 083,33;
4111;ELINGUE CHAINE;DIM 13 MM 4 BRAINS LG=1,50MM CMU 20T;4 650,00;
4112;ELINGUE CHAINE;DIM 13 MM 1 BRAINS LG=1,50MM CMU 5T;850,00;
4113;MANILLE GALVANISE;HR 9 TONNES;180,00;
4114;ELINGUE CABLE EN ACIER;DIM 24 MM BOUCLE NUES AUX EXTREMITES LG=3MT;450,00;
4115;CAPTEUR DE PRESSION;S2/20 FILS 8/30 VCC GM 0/25 BARS;1 500,00;
4116;CAPTEUR DE PRESSION;S2/20 FILS 8/30 VCC GM 0/60 BARS;1 500,00;
4117;MANCHON;"1"" NOIR EE";14,50;
4118;COUDE PVC;D 63 1/4 PRESSION PIMTAS;15,00;
4119;RESIGNEUSE;M11;100,00;
4120;CLE A GRIFFE;"138-24"" VIRAX";500,00;
4121;CLE A MOLETTE;"18"" IREGA";600,00;
4122;CLE MALE COUDE;4 EXPLORT;20,00;
4123;POMPE A GASOIL;MANUEL;280,00;
4124;CLE A CHAINE;"1/4X8"" VIRAX";6 050,00;
4125;POMPE A GRAISSE;10 KG;690,00;
4126;ELECTRODE;CASTOLIN 312-17 D 4MM;330,00;
4127;DISQUE A COUPER;230,X3,20;13,00;
4128;CHAINE DOUBLE;16B2 PAS 25,4MM;327,00;
4129;ATTACHE RAPIDE;16B2 PAS 25,4MM;13,80;
4130;CONFECTION COUPELLE;70X78X11;130,00;
4131;JOINT TORIQUE;192X4;17,50;
4132;JOINT TORIQUE;64,2X5,7;8,40;
4133;JOINT TORIQUE;68X4;4,90;
4134;JOINT A LEVRE HYDRAULIQUE;40X50X10;24,00;
4135;JOINT RACLEUR A CAGE METALLIQUE;40X50X5/8;23,40;
4136;ROULEMENT A BUTEE;51213 KG;101,21;
4137;ROULEMENT A BILLE;6013 ZZC3 Z2V GULLMAN;83,34;
4138;ARRET D'HUILE;60X75X10;16,69;
